ts_event,publisher_id,product_id,open,high,low,close,volume
1641216240000000000,2,27,178410000000,178410000000,178400000000,178400000000,16
1641216240000000000,2,10930,217950000000,217950000000,217950000000,217950000000,25
1641216240000000000,2,2807,155850000000,155850000000,155850000000,155850000000,1
1641216240000000000,2,7119,337820000000,337820000000,337820000000,337820000000,5
1641216300000000000,2,7119,337820000000,337820000000,337820000000,337820000000,2
1641216300000000000,2,7085,76830000000,76830000000,76830000000,76830000000,3
1641216300000000000,2,2807,155820000000,155820000000,155820000000,155820000000,2
1641216300000000000,2,986,165220000000,165220000000,165220000000,165220000000,6
1641216300000000000,2,4755,385200000000,385200000000,385170000000,385170000000,8
1641216300000000000,2,1018,203270000000,203270000000,203270000000,203270000000,8
1641216300000000000,2,5993,159470000000,159470000000,159470000000,159470000000,460
1641216300000000000,2,5966,170790000000,170790000000,170790000000,170790000000,20
1641216300000000000,2,27,178410000000,178410000000,178340000000,178340000000,3374
1641216300000000000,2,6189,59090000000,59100000000,59090000000,59100000000,392
1641216300000000000,2,6741,270640000000,270640000000,270580000000,270580000000,960
1641216360000000000,2,7119,337830000000,337830000000,337700000000,337700000000,95
1641216360000000000,2,6741,270590000000,270630000000,270590000000,270630000000,37
1641216360000000000,2,27,178340000000,178350000000,178330000000,178350000000,57
1641216360000000000,2,8216,162750000000,162960000000,162750000000,162960000000,156
1641216360000000000,2,11438,144610000000,144690000000,144610000000,144690000000,30
1641216420000000000,2,8216,162890000000,162950000000,162890000000,162950000000,152
1641216420000000000,2,27,178350000000,178370000000,178350000000,178370000000,2
1641216420000000000,2,2391,256000000000,256010000000,256000000000,256010000000,25
1641216420000000000,2,7119,337800000000,337800000000,337800000000,337800000000,55
1641216420000000000,2,7407,167960000000,167960000000,167870000000,167870000000,2
1641216420000000000,2,6189,59080000000,59100000000,59070000000,59100000000,102
1641216480000000000,2,1018,203290000000,203300000000,203290000000,203300000000,172
1641216480000000000,2,7407,167850000000,167850000000,167850000000,167850000000,1
1641216480000000000,2,27,178350000000,178350000000,178350000000,178350000000,1
1641216480000000000,2,5993,159470000000,159530000000,159470000000,159530000000,440
1641216480000000000,2,7119,337720000000,337730000000,337700000000,337700000000,254
1641216480000000000,2,2807,155810000000,155810000000,155730000000,155730000000,661
1641216480000000000,2,10930,217970000000,217970000000,217800000000,217800000000,28
1641216480000000000,2,5621,51840000000,51840000000,51830000000,51830000000,343
1641216480000000000,2,2429,63470000000,63470000000,63470000000,63470000000,142
1641216540000000000,2,5621,51820000000,51830000000,51820000000,51830000000,80
1641216540000000000,2,5993,159530000000,159560000000,159530000000,159560000000,365
1641216540000000000,2,7119,337830000000,337840000000,337830000000,337840000000,40
1641216540000000000,2,4755,385500000000,385500000000,385500000000,385500000000,1
1641216540000000000,2,27,178350000000,178350000000,178350000000,178350000000,117
1641216540000000000,2,6189,59090000000,59100000000,59090000000,59100000000,221
1641216540000000000,2,1018,203300000000,203300000000,203300000000,203300000000,1
1641216540000000000,2,7407,167870000000,167870000000,167870000000,167870000000,39
1641216540000000000,2,8216,162900000000,162900000000,162900000000,162900000000,51
1641216540000000000,2,6741,270580000000,270580000000,270580000000,270580000000,149
1641216540000000000,2,2391,256010000000,256010000000,256010000000,256010000000,20
1641216600000000000,2,6189,59100000000,59100000000,59100000000,59100000000,1
1641216600000000000,2,27,178340000000,178350000000,178320000000,178350000000,70
1641216600000000000,2,5993,159560000000,159560000000,159560000000,159560000000,71
1641216600000000000,2,2429,63440000000,63440000000,63440000000,63440000000,10
1641216600000000000,2,10806,505000000000,505000000000,505000000000,505000000000,1
1641216600000000000,2,7119,337710000000,337810000000,337710000000,337810000000,150
1641216600000000000,2,1018,203300000000,203300000000,203300000000,203300000000,85
1641216600000000000,2,11317,52260000000,52260000000,52260000000,52260000000,7
1641216600000000000,2,5621,51830000000,51850000000,51820000000,51840000000,224
1641216660000000000,2,27,178350000000,178350000000,178350000000,178350000000,2
1641216660000000000,2,5993,159690000000,159690000000,159690000000,159690000000,100
1641216660000000000,2,7119,337750000000,337840000000,337750000000,337750000000,117
1641216660000000000,2,2391,256200000000,256340000000,256200000000,256340000000,9
1641216660000000000,2,2807,155810000000,155810000000,155810000000,155810000000,1
1641216660000000000,2,11317,52260000000,52260000000,52260000000,52260000000,50
1641216660000000000,2,6741,270700000000,270700000000,270700000000,270700000000,5
1641216660000000000,2,5621,51850000000,51850000000,51830000000,51840000000,47
1641216660000000000,2,6189,59170000000,59170000000,59170000000,59170000000,1
1641216660000000000,2,7407,167850000000,167850000000,167850000000,167850000000,8
1641216660000000000,2,11291,52110000000,52190000000,52110000000,52190000000,9
1641216720000000000,2,7119,337840000000,337840000000,337750000000,337750000000,91
1641216720000000000,2,5621,51840000000,51840000000,51810000000,51810000000,222
1641216720000000000,2,2556,117700000000,117700000000,117700000000,117700000000,3
1641216720000000000,2,7407,167850000000,168100000000,167850000000,168100000000,3008
1641216720000000000,2,2429,63430000000,63430000000,63430000000,63430000000,34
1641216720000000000,2,1018,203260000000,203300000000,203260000000,203300000000,85
1641216720000000000,2,10930,217860000000,217860000000,217860000000,217860000000,6
1641216720000000000,2,6189,59170000000,59170000000,59170000000,59170000000,20
1641216720000000000,2,5966,170800000000,170800000000,170800000000,170800000000,6
1641216720000000000,2,27,178320000000,178320000000,178290000000,178290000000,231
1641216720000000000,2,11317,52260000000,52260000000,52260000000,52260000000,27
1641216780000000000,2,5621,51800000000,51800000000,51800000000,51800000000,130
1641216780000000000,2,5993,159790000000,159790000000,159790000000,159790000000,600
1641216780000000000,2,10930,217810000000,217810000000,217810000000,217810000000,30
1641216780000000000,2,1018,203200000000,203200000000,203200000000,203200000000,1
1641216780000000000,2,7119,337850000000,337860000000,337600000000,337650000000,407
1641216780000000000,2,27,178280000000,178280000000,178250000000,178250000000,2618
1641216780000000000,2,2391,256010000000,256010000000,256010000000,256010000000,58
1641216840000000000,2,2391,256010000000,256010000000,255930000000,255930000000,72
1641216840000000000,2,11317,52260000000,52260000000,52260000000,52260000000,118
1641216840000000000,2,27,178260000000,178260000000,178160000000,178190000000,1744
1641216840000000000,2,7119,337610000000,337610000000,337100000000,337100000000,760
1641216840000000000,2,5621,51800000000,51800000000,51750000000,51760000000,900
1641216840000000000,2,7407,168090000000,168090000000,168090000000,168090000000,1
1641216840000000000,2,2920,57000000000,57000000000,57000000000,57000000000,25
1641216840000000000,2,10930,217750000000,217750000000,217750000000,217750000000,64
1641216840000000000,2,2429,63420000000,63420000000,63420000000,63420000000,37
1641216840000000000,2,6189,59170000000,59210000000,59170000000,59210000000,18
1641216840000000000,2,4755,385990000000,386000000000,385990000000,386000000000,60
1641216840000000000,2,11438,144650000000,144650000000,144650000000,144650000000,50
1641216900000000000,2,27,178150000000,178240000000,178150000000,178240000000,394
1641216900000000000,2,10930,217750000000,217750000000,217750000000,217750000000,30
1641216900000000000,2,6741,270580000000,270580000000,270580000000,270580000000,150
1641216900000000000,2,5621,51780000000,51780000000,51760000000,51760000000,26
1641216900000000000,2,2807,155810000000,155850000000,155800000000,155820000000,228
1641216960000000000,2,6189,59100000000,59100000000,59020000000,59020000000,110
1641216960000000000,2,11317,52260000000,52260000000,52260000000,52260000000,8
1641216960000000000,2,2807,155850000000,155850000000,155820000000,155850000000,113
1641216960000000000,2,7119,337350000000,337350000000,337150000000,337150000000,56
1641216960000000000,2,5321,134390000000,134400000000,134390000000,134400000000,48
1641216960000000000,2,5621,51780000000,51780000000,51780000000,51780000000,96
1641216960000000000,2,7407,168090000000,168090000000,168090000000,168090000000,1
1641216960000000000,2,2391,255990000000,255990000000,255930000000,255930000000,18
1641216960000000000,2,10930,217750000000,217750000000,217750000000,217750000000,1
1641217020000000000,2,5621,51750000000,51750000000,51750000000,51750000000,100
1641217020000000000,2,5966,170800000000,170800000000,170740000000,170750000000,228
1641217020000000000,2,7119,337170000000,337170000000,337010000000,337170000000,336
1641217020000000000,2,2807,155870000000,155870000000,155870000000,155870000000,1130
1641217020000000000,2,6741,270580000000,270700000000,270580000000,270700000000,37
1641217020000000000,2,27,178250000000,178250000000,178210000000,178210000000,94
1641217020000000000,2,5993,159720000000,159720000000,159720000000,159720000000,190
1641217020000000000,2,8216,162870000000,162870000000,162870000000,162870000000,30
1641217020000000000,2,7407,167800000000,167800000000,167760000000,167760000000,158
1641217020000000000,2,1018,203130000000,203130000000,203130000000,203130000000,20
1641217080000000000,2,27,178200000000,178240000000,178200000000,178220000000,117
1641217080000000000,2,2807,155800000000,155800000000,155800000000,155800000000,3
1641217080000000000,2,6189,59050000000,59050000000,59050000000,59050000000,170
1641217080000000000,2,4755,385500000000,385990000000,385500000000,385980000000,325
1641217080000000000,2,1763,208000000000,208000000000,208000000000,208000000000,24
1641217080000000000,2,8216,162750000000,162750000000,162420000000,162420000000,2261
1641217080000000000,2,6741,270720000000,270720000000,270400000000,270400000000,451
1641217080000000000,2,5621,51750000000,51750000000,51750000000,51750000000,50
1641217080000000000,2,7119,337340000000,337490000000,337340000000,337360000000,314
1641217080000000000,2,10806,504300000000,504300000000,504010000000,504010000000,12
1641217140000000000,2,2807,155800000000,155800000000,155800000000,155800000000,10
1641217140000000000,2,10930,217800000000,217800000000,217800000000,217800000000,2
1641217140000000000,2,7119,337360000000,337360000000,337240000000,337240000000,85
1641217140000000000,2,27,178220000000,178220000000,178210000000,178210000000,18
1641217140000000000,2,5993,159690000000,159690000000,159680000000,159680000000,50
1641217140000000000,2,6189,59050000000,59050000000,59050000000,59050000000,230
1641217140000000000,2,8216,162410000000,162410000000,162200000000,162200000000,959
1641217140000000000,2,1018,203130000000,203130000000,203110000000,203110000000,11
1641217200000000000,2,5966,170710000000,170710000000,170710000000,170710000000,4
1641217200000000000,2,11291,52150000000,52150000000,52150000000,52150000000,2
1641217200000000000,2,7119,337200000000,337200000000,337170000000,337170000000,145
1641217200000000000,2,6189,59010000000,59010000000,59000000000,59000000000,631
1641217200000000000,2,7407,167720000000,167720000000,167670000000,167670000000,17
1641217200000000000,2,27,178200000000,178200000000,178200000000,178200000000,1
1641217200000000000,2,1018,203110000000,203110000000,203110000000,203110000000,2
1641217200000000000,2,5621,51770000000,51770000000,51770000000,51770000000,2
1641217200000000000,2,2429,63410000000,63410000000,63410000000,63410000000,68
1641217260000000000,2,27,178180000000,178190000000,178180000000,178190000000,9
1641217260000000000,2,6189,59000000000,59010000000,58960000000,58960000000,279
1641217260000000000,2,8216,162270000000,162270000000,162200000000,162200000000,32
1641217260000000000,2,4755,386070000000,386070000000,386070000000,386070000000,5
1641217260000000000,2,4941,418030000000,418030000000,418030000000,418030000000,25
1641217260000000000,2,7119,337110000000,337190000000,337000000000,337190000000,734
1641217260000000000,2,1018,203090000000,203090000000,203090000000,203090000000,2
1641217260000000000,2,1763,208000000000,208000000000,208000000000,208000000000,2
1641217260000000000,2,5321,134210000000,134210000000,134200000000,134200000000,32
1641217260000000000,2,2391,255620000000,255620000000,255620000000,255620000000,100
1641217260000000000,2,11291,52130000000,52130000000,52130000000,52130000000,1
1641217260000000000,2,5621,51770000000,51770000000,51770000000,51770000000,3
1641217260000000000,2,10930,217820000000,217820000000,217820000000,217820000000,20
1641217260000000000,2,2807,155800000000,155800000000,155800000000,155800000000,20
1641217320000000000,2,10930,217770000000,217770000000,217770000000,217770000000,43
1641217320000000000,2,7119,337190000000,337190000000,336810000000,336810000000,378
1641217320000000000,2,11291,52130000000,52140000000,52130000000,52140000000,2
1641217320000000000,2,6189,58900000000,58900000000,58830000000,58870000000,874
1641217320000000000,2,2391,255770000000,255770000000,255770000000,255770000000,1
1641217320000000000,2,27,178150000000,178180000000,178140000000,178180000000,160
1641217320000000000,2,2807,155790000000,155790000000,155790000000,155790000000,32
1641217320000000000,2,5621,51770000000,51770000000,51700000000,51700000000,410
1641217380000000000,2,2391,255860000000,255860000000,255860000000,255860000000,2
1641217380000000000,2,1018,203110000000,203110000000,203110000000,203110000000,69
1641217380000000000,2,27,178170000000,178200000000,178170000000,178200000000,472
1641217380000000000,2,10930,217770000000,217770000000,217750000000,217750000000,98
1641217380000000000,2,8216,162260000000,162270000000,162260000000,162270000000,200
1641217380000000000,2,7119,336970000000,337110000000,336970000000,337110000000,67
1641217380000000000,2,2807,155790000000,155790000000,155790000000,155790000000,11
1641217380000000000,2,10806,503750000000,503750000000,503750000000,503750000000,7
1641217380000000000,2,5966,170790000000,170790000000,170790000000,170790000000,4
1641217440000000000,2,2807,155750000000,155750000000,155750000000,155750000000,1
1641217440000000000,2,10930,217770000000,217770000000,217770000000,217770000000,44
1641217440000000000,2,8216,162270000000,162320000000,162270000000,162320000000,307
1641217440000000000,2,2391,255700000000,255700000000,255700000000,255700000000,10
1641217440000000000,2,1018,203200000000,203200000000,203110000000,203110000000,57
1641217440000000000,2,5321,134260000000,134340000000,134260000000,134340000000,18
1641217440000000000,2,27,178200000000,178200000000,178110000000,178130000000,962
1641217440000000000,2,7119,337090000000,337190000000,337050000000,337180000000,11
1641217500000000000,2,6189,58920000000,58920000000,58920000000,58920000000,35
1641217500000000000,2,7119,337140000000,337210000000,337100000000,337210000000,435
1641217500000000000,2,1018,203170000000,203170000000,203170000000,203170000000,1
1641217500000000000,2,5993,159820000000,159820000000,159820000000,159820000000,1
1641217500000000000,2,27,178130000000,178130000000,178110000000,178110000000,110
1641217500000000000,2,10930,217770000000,217770000000,217770000000,217770000000,43
1641217500000000000,2,5621,51720000000,51750000000,51720000000,51750000000,254
1641217500000000000,2,4755,386590000000,386590000000,386590000000,386590000000,9
1641217500000000000,2,7085,76800000000,76800000000,76800000000,76800000000,2
1641217500000000000,2,5966,170710000000,170710000000,170710000000,170710000000,2
1641217500000000000,2,11291,52140000000,52140000000,52140000000,52140000000,1
1641217500000000000,2,6741,270400000000,270400000000,270400000000,270400000000,1
1641217560000000000,2,5966,170710000000,170710000000,170710000000,170710000000,4
1641217560000000000,2,1018,203170000000,203170000000,203170000000,203170000000,6
1641217560000000000,2,7119,337210000000,337260000000,337200000000,337260000000,173
1641217560000000000,2,8216,162180000000,162180000000,162000000000,162000000000,457
1641217560000000000,2,11291,52140000000,52140000000,52140000000,52140000000,19
1641217560000000000,2,2807,155790000000,155790000000,155790000000,155790000000,57
1641217560000000000,2,1763,208000000000,208000000000,208000000000,208000000000,5
1641217560000000000,2,10930,217770000000,217770000000,217770000000,217770000000,44
1641217560000000000,2,27,178140000000,178200000000,178130000000,178200000000,258
1641217560000000000,2,5321,134430000000,134460000000,134430000000,134460000000,70
1641217560000000000,2,4941,417420000000,417420000000,417420000000,417420000000,8
1641217560000000000,2,5621,51750000000,51750000000,51750000000,51750000000,299
1641217560000000000,2,2391,255700000000,255700000000,255700000000,255700000000,1
1641217620000000000,2,2807,155840000000,155880000000,155840000000,155880000000,23
1641217620000000000,2,5621,51750000000,51750000000,51750000000,51750000000,24
1641217620000000000,2,10930,217770000000,217780000000,217750000000,217770000000,93
1641217620000000000,2,7119,337290000000,337290000000,337280000000,337280000000,223
1641217620000000000,2,6741,270410000000,270410000000,270200000000,270200000000,192
1641217620000000000,2,6189,58920000000,58920000000,58920000000,58920000000,65
1641217620000000000,2,7407,167670000000,167670000000,167670000000,167670000000,4
1641217620000000000,2,1763,207850000000,207850000000,207580000000,207580000000,200
1641217620000000000,2,27,178200000000,178210000000,178200000000,178210000000,150
1641217680000000000,2,6189,58920000000,58920000000,58920000000,58920000000,19
1641217680000000000,2,7119,337280000000,337280000000,337020000000,337020000000,118
1641217680000000000,2,2807,155890000000,155900000000,155890000000,155900000000,10
1641217680000000000,2,8216,162130000000,162130000000,162050000000,162050000000,200
1641217680000000000,2,5621,51750000000,51750000000,51740000000,51740000000,52
1641217680000000000,2,11317,52260000000,52260000000,52260000000,52260000000,62
1641217680000000000,2,986,165040000000,165040000000,165040000000,165040000000,100
1641217680000000000,2,6741,270200000000,270200000000,269620000000,269740000000,3753
1641217680000000000,2,27,178200000000,178200000000,178200000000,178200000000,842
1641217680000000000,2,1018,203100000000,203100000000,203000000000,203000000000,2402
1641217680000000000,2,5993,159720000000,159720000000,159700000000,159700000000,60
1641217740000000000,2,11317,52350000000,52600000000,52350000000,52600000000,450
1641217740000000000,2,8216,162060000000,162060000000,162050000000,162050000000,199
1641217740000000000,2,27,178220000000,178220000000,178200000000,178200000000,37
1641217740000000000,2,508,224730000000,224730000000,224730000000,224730000000,1
1641217740000000000,2,7119,337270000000,337270000000,337100000000,337100000000,72
1641217800000000000,2,10930,217780000000,217780000000,217780000000,217780000000,1
1641217800000000000,2,5966,170710000000,170710000000,170710000000,170710000000,8
1641217800000000000,2,27,178220000000,178220000000,178220000000,178220000000,371
1641217800000000000,2,7119,337090000000,337090000000,337090000000,337090000000,30
1641217860000000000,2,1018,203180000000,203180000000,203180000000,203180000000,7
1641217860000000000,2,5621,51750000000,51750000000,51750000000,51750000000,688
1641217860000000000,2,27,178220000000,178250000000,178220000000,178250000000,241
1641217860000000000,2,8216,162050000000,162050000000,162050000000,162050000000,48
1641217860000000000,2,11317,52260000000,52260000000,52260000000,52260000000,1
1641217860000000000,2,6189,58920000000,58920000000,58920000000,58920000000,50
1641217860000000000,2,7119,337090000000,337150000000,337090000000,337150000000,97
1641217860000000000,2,7407,167890000000,167890000000,167890000000,167890000000,2
1641217860000000000,2,11291,52120000000,52120000000,52120000000,52120000000,100
1641217920000000000,2,7085,76800000000,76800000000,76800000000,76800000000,71
1641217920000000000,2,27,178200000000,178200000000,178200000000,178200000000,5
1641217920000000000,2,5966,170710000000,170710000000,170710000000,170710000000,1
1641217920000000000,2,7119,337130000000,337270000000,337130000000,337200000000,1316
1641217920000000000,2,5993,159720000000,159720000000,159710000000,159710000000,20
1641217980000000000,2,1018,203180000000,203180000000,203180000000,203180000000,20
1641217980000000000,2,2807,155900000000,155900000000,155900000000,155900000000,5
1641217980000000000,2,27,178250000000,178250000000,178180000000,178220000000,126
1641217980000000000,2,5621,51750000000,51750000000,51730000000,51740000000,227
1641217980000000000,2,7119,337240000000,337240000000,337090000000,337090000000,160
1641217980000000000,2,4941,417500000000,417500000000,417500000000,417500000000,29
1641217980000000000,2,5321,134380000000,134380000000,134200000000,134200000000,23
1641217980000000000,2,5966,171070000000,171100000000,170940000000,171100000000,76
1641217980000000000,2,6189,58920000000,58920000000,58920000000,58920000000,4
1641217980000000000,2,2556,117770000000,117770000000,117770000000,117770000000,1
1641218040000000000,2,7119,337090000000,337090000000,336800000000,336900000000,1216
1641218040000000000,2,5993,159730000000,159730000000,159730000000,159730000000,200
1641218040000000000,2,7407,167890000000,167890000000,167890000000,167890000000,5
1641218040000000000,2,2429,63400000000,63400000000,63400000000,63400000000,20
1641218040000000000,2,5621,51710000000,51710000000,51700000000,51700000000,468
1641218040000000000,2,27,178190000000,178190000000,178080000000,178080000000,518
1641218040000000000,2,5966,171100000000,171350000000,171100000000,171180000000,198
1641218040000000000,2,11317,52300000000,52300000000,52300000000,52300000000,300
1641218040000000000,2,508,225600000000,225600000000,225600000000,225600000000,125
1641218040000000000,2,2807,155890000000,155900000000,155890000000,155900000000,27
1641218040000000000,2,10930,217770000000,217770000000,217770000000,217770000000,45
1641218100000000000,2,5993,159880000000,159890000000,159880000000,159890000000,400
1641218100000000000,2,8216,162170000000,162170000000,162130000000,162130000000,107
1641218100000000000,2,2429,63400000000,63400000000,63400000000,63400000000,20
1641218100000000000,2,5621,51700000000,51720000000,51700000000,51720000000,7
1641218100000000000,2,1018,203190000000,203200000000,203190000000,203200000000,101
1641218100000000000,2,7119,336830000000,336830000000,336830000000,336830000000,100
1641218100000000000,2,27,178100000000,178100000000,178060000000,178100000000,500
1641218100000000000,2,2391,255650000000,255650000000,255650000000,255650000000,1
1641218100000000000,2,508,224610000000,224610000000,224180000000,224180000000,91
1641218100000000000,2,7407,167890000000,167890000000,167890000000,167890000000,50
1641218100000000000,2,2807,155880000000,155880000000,155880000000,155880000000,3
1641218160000000000,2,2807,155880000000,155880000000,155850000000,155850000000,37
1641218160000000000,2,10930,217770000000,217770000000,217770000000,217770000000,4
1641218160000000000,2,5621,51720000000,51720000000,51720000000,51720000000,96
1641218160000000000,2,7119,336830000000,336930000000,336720000000,336930000000,133
1641218160000000000,2,27,178060000000,178070000000,177900000000,177940000000,3093
1641218160000000000,2,5993,159940000000,160000000000,159940000000,160000000000,140
1641218160000000000,2,508,225310000000,225360000000,225310000000,225360000000,40
1641218160000000000,2,6189,58950000000,58950000000,58950000000,58950000000,102
1641218220000000000,2,2429,63420000000,63420000000,63420000000,63420000000,669
1641218220000000000,2,11317,52300000000,52300000000,52300000000,52300000000,112
1641218220000000000,2,7085,76900000000,76900000000,76900000000,76900000000,2
1641218220000000000,2,508,224700000000,224700000000,224620000000,224620000000,210
1641218220000000000,2,2807,155850000000,155850000000,155850000000,155850000000,154
1641218220000000000,2,2391,255830000000,255830000000,255830000000,255830000000,25
1641218220000000000,2,5993,159960000000,160000000000,159960000000,160000000000,106
1641218220000000000,2,1763,207590000000,207590000000,207590000000,207590000000,1
1641218220000000000,2,7119,336990000000,336990000000,336510000000,336550000000,1154
1641218220000000000,2,27,177960000000,177960000000,177810000000,177850000000,1027
1641218220000000000,2,5621,51690000000,51690000000,51680000000,51680000000,429
1641218220000000000,2,1018,203200000000,203210000000,203130000000,203130000000,288
1641218280000000000,2,1018,203110000000,203250000000,203060000000,203250000000,1071
1641218280000000000,2,2807,155800000000,155800000000,155790000000,155790000000,33
1641218280000000000,2,7119,336700000000,336950000000,336500000000,336500000000,542
1641218280000000000,2,8216,162130000000,162130000000,161900000000,162000000000,709
1641218280000000000,2,5621,51660000000,51660000000,51650000000,51650000000,2731
1641218280000000000,2,27,177850000000,177890000000,177610000000,177660000000,2912
1641218280000000000,2,508,224610000000,224610000000,224610000000,224610000000,72
1641218280000000000,2,6189,58930000000,58930000000,58870000000,58870000000,59
1641218280000000000,2,7407,167800000000,167800000000,167750000000,167750000000,305
1641218280000000000,2,6741,269610000000,269610000000,269610000000,269610000000,1
1641218280000000000,2,11438,144510000000,144510000000,144500000000,144500000000,171
1641218280000000000,2,11317,52350000000,52350000000,52320000000,52350000000,7
1641218280000000000,2,2429,63420000000,63420000000,63420000000,63420000000,810
1641218280000000000,2,2391,255530000000,255530000000,255450000000,255450000000,31
1641218280000000000,2,4941,416760000000,416760000000,416760000000,416760000000,1
1641218340000000000,2,7119,336670000000,336670000000,336120000000,336120000000,1729
1641218340000000000,2,27,177680000000,177820000000,177640000000,177680000000,3373
1641218340000000000,2,2429,63370000000,63370000000,63290000000,63290000000,442
1641218340000000000,2,11291,52100000000,52100000000,52090000000,52090000000,100
1641218340000000000,2,508,224610000000,224610000000,224470000000,224470000000,237
1641218340000000000,2,6189,58870000000,58870000000,58860000000,58860000000,9
1641218340000000000,2,2807,155780000000,155780000000,155780000000,155780000000,1
1641218340000000000,2,7407,167750000000,167750000000,167620000000,167620000000,567
1641218340000000000,2,5621,51660000000,51670000000,51650000000,51650000000,2248
1641218340000000000,2,1018,203060000000,203060000000,203060000000,203060000000,1
1641218340000000000,2,11317,52300000000,52300000000,52300000000,52300000000,60
1641218400000000000,2,2807,155750000000,155790000000,155700000000,155790000000,122
1641218400000000000,2,5621,51650000000,51680000000,51620000000,51620000000,3751
1641218400000000000,2,6741,269500000000,269500000000,269500000000,269500000000,675
1641218400000000000,2,4755,386020000000,386020000000,386020000000,386020000000,81
1641218400000000000,2,6978,178200000000,178200000000,178200000000,178200000000,2
1641218400000000000,2,1018,203060000000,203060000000,203060000000,203060000000,75
1641218400000000000,2,10930,217770000000,217770000000,217770000000,217770000000,43
1641218400000000000,2,2556,117960000000,117960000000,117960000000,117960000000,1
1641218400000000000,2,2429,63280000000,63280000000,63110000000,63160000000,2090
1641218400000000000,2,27,177640000000,177670000000,177550000000,177600000000,2519
1641218400000000000,2,508,224600000000,224600000000,224600000000,224600000000,10
1641218400000000000,2,11317,52300000000,52300000000,52290000000,52300000000,245
1641218400000000000,2,7119,336150000000,336390000000,336000000000,336390000000,2428
1641218400000000000,2,6189,58950000000,58950000000,58950000000,58950000000,29
1641218460000000000,2,6741,269500000000,269510000000,269160000000,269510000000,1027
1641218460000000000,2,6189,58890000000,58890000000,58860000000,58860000000,21
1641218460000000000,2,7119,336330000000,336330000000,335810000000,335810000000,214
1641218460000000000,2,2807,155740000000,155740000000,155740000000,155740000000,3
1641218460000000000,2,2429,63190000000,63280000000,63190000000,63230000000,1382
1641218460000000000,2,11291,52080000000,52080000000,52080000000,52080000000,36
1641218460000000000,2,2391,255370000000,255370000000,254990000000,254990000000,67
1641218460000000000,2,1763,207760000000,207760000000,207760000000,207760000000,1
1641218460000000000,2,10806,503610000000,503610000000,503610000000,503610000000,2
1641218460000000000,2,27,177670000000,177740000000,177530000000,177530000000,1741
1641218460000000000,2,5621,51600000000,51620000000,51590000000,51590000000,340
1641218460000000000,2,11317,52300000000,52300000000,52300000000,52300000000,9
1641218520000000000,2,11291,52060000000,52060000000,52050000000,52050000000,15
1641218520000000000,2,11317,52400000000,52400000000,52400000000,52400000000,2
1641218520000000000,2,27,177560000000,177800000000,177560000000,177700000000,1682
1641218520000000000,2,7119,336180000000,336220000000,336010000000,336150000000,619
1641218520000000000,2,4755,385700000000,385700000000,385560000000,385570000000,120
1641218520000000000,2,7085,76800000000,76800000000,76800000000,76800000000,1
1641218520000000000,2,6189,58860000000,58860000000,58860000000,58860000000,1
1641218520000000000,2,2429,63230000000,63230000000,63230000000,63230000000,107
1641218520000000000,2,10930,217900000000,217900000000,217900000000,217900000000,34
1641218520000000000,2,1018,203060000000,203080000000,203060000000,203080000000,158
1641218520000000000,2,1763,207610000000,207610000000,207610000000,207610000000,1
1641218520000000000,2,2391,255010000000,255150000000,255010000000,255150000000,3
1641218580000000000,2,1018,203030000000,203030000000,203020000000,203020000000,156
1641218580000000000,2,4755,386100000000,386100000000,386100000000,386100000000,20
1641218580000000000,2,2391,255250000000,255250000000,255250000000,255250000000,2
1641218580000000000,2,7119,336410000000,336410000000,336320000000,336320000000,60
1641218580000000000,2,11317,52300000000,52300000000,52300000000,52300000000,100
1641218580000000000,2,11291,52040000000,52040000000,52000000000,52000000000,588
1641218580000000000,2,27,177640000000,177730000000,177550000000,177550000000,251
1641218580000000000,2,2429,63250000000,63260000000,63250000000,63250000000,200
1641218580000000000,2,2807,155770000000,155770000000,155750000000,155770000000,11
1641218580000000000,2,5621,51630000000,51630000000,51630000000,51630000000,1
1641218580000000000,2,7085,76780000000,76780000000,76640000000,76650000000,762
1641218580000000000,2,6189,58850000000,58860000000,58850000000,58860000000,29
1641218580000000000,2,5993,159900000000,159900000000,159900000000,159900000000,3
1641218580000000000,2,5966,170910000000,170910000000,170900000000,170900000000,102
1641218640000000000,2,27,177540000000,177620000000,177510000000,177620000000,217
1641218640000000000,2,5621,51610000000,51610000000,51610000000,51610000000,50
1641218640000000000,2,2807,155750000000,155750000000,155750000000,155750000000,2
1641218640000000000,2,11291,52000000000,52000000000,52000000000,52000000000,629
1641218640000000000,2,2429,63250000000,63250000000,63200000000,63200000000,3840
1641218640000000000,2,7119,336150000000,336450000000,336010000000,336450000000,300
1641218640000000000,2,7085,76650000000,76650000000,76650000000,76650000000,106
1641218640000000000,2,2556,117720000000,117720000000,117710000000,117710000000,14
1641218640000000000,2,986,164750000000,164750000000,164750000000,164750000000,1
1641218640000000000,2,5993,159890000000,159890000000,159860000000,159860000000,4
1641218640000000000,2,2391,255360000000,255360000000,255360000000,255360000000,1
1641218640000000000,2,1018,203020000000,203020000000,203020000000,203020000000,191
1641218640000000000,2,11317,52260000000,52260000000,52260000000,52260000000,112
1641218640000000000,2,7407,167520000000,167520000000,167520000000,167520000000,2
1641218700000000000,2,1018,203000000000,203000000000,202870000000,202870000000,223
